customer_id,company_size,industry,region,signup_date,plan_type,contract_type,monthly_revenue,tenure_months,churned,cancel_date,avg_monthly_logins,avg_session_minutes,feature_usage_score,support_ticket_count,avg_resolution_hours
C01252,Enterprise,Retail,EU,2023-08-16,Enterprise,Monthly,149,14,0,,22,31,74,2,4
C01253,SMB,Marketing,APAC,2023-07-08,Basic,Monthly,29,5,1,2023-12-05 00:00:00,4,11,21,6,35
C01254,SMB,Finance,US,2022-02-03,Basic,Monthly,29,18,0,,18,27,44,0,9
C01255,Mid-Market,Retail,EU,2023-09-30,Pro,Monthly,79,24,0,,14,34,49,0,18
C01256,SMB,Healthcare,US,2022-08-30,Basic,Monthly,29,2,1,2022-10-29 00:00:00,5,11,22,3,54
C01257,SMB,Marketing,EU,2023-01-02,Basic,Annual,29,20,0,,24,20,61,0,21
C01258,SMB,Healthcare,US,2023-09-01,Basic,Monthly,29,3,0,,20,19,70,1,6
C01259,SMB,Marketing,US,2022-11-28,Basic,Monthly,29,25,1,2024-12-17 00:00:00,6,9,27,3,42
C01260,SMB,Tech,US,2023-10-17,Basic,Monthly,29,8,1,2024-06-13 00:00:00,3,11,27,4,59
C01261,SMB,Finance,US,2022-02-24,Basic,Monthly,29,26,1,2024-04-14 00:00:00,6,6,28,6,57
C01262,SMB,Healthcare,APAC,2022-12-06,Basic,Monthly,29,14,0,,21,25,82,1,10
C01263,SMB,Retail,EU,2023-06-12,Basic,Annual,29,24,0,,14,21,50,1,19
C01264,Enterprise,Healthcare,APAC,2022-11-13,Enterprise,Annual,149,19,0,,13,27,57,2,18
C01265,SMB,Tech,US,2023-07-07,Basic,Monthly,29,27,1,2025-09-24 00:00:00,6,8,22,7,63
C01266,Mid-Market,Healthcare,US,2022-07-02,Pro,Monthly,79,32,0,,19,19,52,0,8
C01267,Mid-Market,Healthcare,EU,2023-02-09,Pro,Monthly,79,20,0,,15,24,50,0,12
C01268,Mid-Market,Finance,EU,2023-07-04,Pro,Monthly,79,1,0,,21,28,69,1,8
C01269,Enterprise,Tech,US,2023-06-04,Enterprise,Monthly,149,19,0,,22,23,50,0,16
C01270,SMB,Finance,US,2022-06-28,Basic,Annual,29,9,0,,13,17,71,0,11
C01271,Mid-Market,Finance,APAC,2022-06-20,Pro,Monthly,79,31,0,,19,32,57,0,10
C01272,Mid-Market,Healthcare,EU,2023-09-19,Pro,Monthly,79,4,0,,19,23,79,2,20
C01273,SMB,Healthcare,APAC,2023-03-12,Basic,Monthly,29,3,1,2023-06-10 00:00:00,7,5,19,3,52
C01274,SMB,Tech,US,2023-02-12,Basic,Monthly,29,26,0,,17,17,75,1,7
C01275,SMB,Tech,US,2022-03-10,Basic,Monthly,29,19,0,,20,27,59,2,15
C01276,SMB,Marketing,EU,2022-08-04,Basic,Monthly,29,9,0,,11,18,47,0,17
C01277,SMB,Retail,US,2023-04-11,Basic,Monthly,29,26,0,,18,15,70,1,6
C01278,Mid-Market,Tech,US,2022-11-04,Pro,Monthly,79,3,0,,17,25,68,1,23
C01279,SMB,Finance,EU,2023-09-24,Basic,Monthly,29,34,1,2026-07-10 00:00:00,7,5,14,6,25
C01280,Mid-Market,Retail,US,2022-06-12,Pro,Annual,79,7,0,,15,29,56,1,17
C01281,SMB,Healthcare,EU,2022-09-06,Basic,Monthly,29,9,1,2023-06-03 00:00:00,6,8,17,4,51
C01282,SMB,Tech,US,2023-09-10,Basic,Annual,29,10,1,2024-07-06 00:00:00,4,10,20,4,26
C01283,Mid-Market,Finance,EU,2023-07-30,Pro,Monthly,79,14,0,,24,24,56,2,22
C01284,SMB,Healthcare,EU,2022-12-12,Basic,Annual,29,5,0,,18,17,42,1,21
C01285,SMB,Marketing,US,2023-06-20,Basic,Monthly,29,32,0,,18,33,41,2,5
C01286,Mid-Market,Retail,APAC,2022-08-23,Pro,Monthly,79,7,0,,22,15,88,0,17
C01287,SMB,Healthcare,US,2023-08-30,Basic,Annual,29,33,1,2026-05-16 00:00:00,6,9,13,3,37
C01288,Enterprise,Marketing,US,2022-06-14,Enterprise,Monthly,149,32,0,,17,33,51,0,10
C01289,SMB,Marketing,APAC,2022-09-30,Basic,Monthly,29,29,0,,15,25,68,1,21
C01290,SMB,Retail,EU,2023-01-11,Basic,Monthly,29,21,1,2024-10-02 00:00:00,5,9,10,3,37
C01291,SMB,Marketing,US,2022-09-19,Basic,Annual,29,6,0,,14,21,72,0,22
C01292,Mid-Market,Retail,US,2023-01-07,Pro,Monthly,79,25,0,,10,27,53,0,9
C01293,SMB,Finance,EU,2023-09-08,Basic,Monthly,29,23,1,2025-07-29 00:00:00,2,9,14,5,59
C01294,SMB,Healthcare,US,2023-01-14,Basic,Monthly,29,32,0,,10,28,59,0,18
C01295,SMB,Marketing,US,2023-07-18,Basic,Monthly,29,23,0,,12,27,70,2,6
C01296,Mid-Market,Finance,US,2023-07-26,Pro,Monthly,79,15,0,,13,29,87,0,4
C01297,SMB,Marketing,US,2022-01-30,Basic,Monthly,29,7,0,,12,25,45,2,9
C01298,Mid-Market,Finance,US,2023-05-18,Pro,Annual,79,26,0,,17,34,47,0,14
C01299,SMB,Finance,EU,2022-03-14,Basic,Monthly,29,33,1,2024-11-28 00:00:00,5,7,10,6,35
C01300,Mid-Market,Marketing,US,2023-05-31,Pro,Monthly,79,25,0,,18,16,56,1,13
C01301,SMB,Marketing,APAC,2022-01-19,Basic,Monthly,29,10,0,,21,20,87,2,21
C01302,SMB,Tech,APAC,2022-07-26,Basic,Monthly,29,21,0,,16,28,54,1,12
C01303,Enterprise,Retail,APAC,2022-08-22,Enterprise,Annual,149,8,0,,18,30,51,0,13
C01304,SMB,Tech,APAC,2023-04-28,Basic,Annual,29,31,0,,15,20,54,0,18
C01305,Mid-Market,Retail,US,2023-03-26,Pro,Monthly,79,19,1,2024-10-16 00:00:00,4,8,26,3,69
C01306,Mid-Market,Healthcare,US,2022-12-08,Pro,Monthly,79,5,1,2023-05-07 00:00:00,3,9,15,6,70
C01307,Mid-Market,Tech,EU,2022-01-15,Pro,Monthly,79,34,0,,22,22,52,1,9
C01308,SMB,Healthcare,US,2022-09-08,Basic,Monthly,29,15,0,,19,34,77,0,18
C01309,SMB,Retail,US,2022-01-02,Basic,Monthly,29,30,0,,23,21,86,0,4
C01310,SMB,Retail,APAC,2022-08-08,Basic,Monthly,29,32,0,,10,18,42,0,5
C01311,SMB,Finance,APAC,2023-02-13,Basic,Monthly,29,23,0,,18,29,83,2,13
C01312,SMB,Finance,APAC,2022-09-14,Basic,Annual,29,24,1,2024-09-03 00:00:00,5,9,18,4,26
C01313,Enterprise,Marketing,US,2023-03-22,Enterprise,Monthly,149,3,0,,19,30,47,0,18
C01314,SMB,Finance,EU,2022-09-26,Basic,Monthly,29,19,0,,15,34,76,1,13
C01315,Mid-Market,Healthcare,US,2023-08-21,Pro,Monthly,79,18,0,,11,15,49,0,4
C01316,SMB,Tech,US,2023-03-31,Basic,Monthly,29,18,0,,10,18,62,2,23
C01317,Enterprise,Retail,APAC,2022-05-09,Enterprise,Monthly,149,18,0,,23,22,42,1,22
C01318,SMB,Healthcare,US,2022-10-19,Basic,Monthly,29,26,1,2024-12-07 00:00:00,5,5,27,5,54
C01319,Enterprise,Retail,US,2023-05-20,Enterprise,Annual,149,31,0,,11,24,42,1,11
C01320,Enterprise,Healthcare,US,2022-12-12,Enterprise,Monthly,149,15,0,,22,28,42,1,9
C01321,SMB,Healthcare,US,2022-01-20,Basic,Monthly,29,35,0,,17,16,80,0,11
C01322,Enterprise,Retail,US,2023-08-03,Enterprise,Monthly,149,20,0,,24,31,71,0,13
C01323,Mid-Market,Finance,APAC,2022-03-18,Pro,Monthly,79,14,0,,12,28,63,0,19
C01324,Mid-Market,Healthcare,US,2023-09-04,Pro,Monthly,79,23,0,,24,21,81,2,5
C01325,Enterprise,Tech,US,2022-11-04,Enterprise,Monthly,149,18,0,,21,22,69,1,5
C01326,SMB,Tech,APAC,2023-03-30,Basic,Monthly,29,19,0,,22,22,78,0,4
C01327,SMB,Finance,US,2023-04-27,Basic,Annual,29,23,0,,17,29,74,0,20
C01328,SMB,Marketing,US,2022-08-07,Basic,Monthly,29,6,0,,13,30,79,2,22
C01329,SMB,Retail,APAC,2023-01-02,Basic,Monthly,29,31,1,2025-07-20 00:00:00,3,9,27,5,36
C01330,SMB,Tech,US,2022-05-13,Basic,Monthly,29,13,0,,23,20,61,0,20
C01331,Enterprise,Retail,US,2022-08-09,Enterprise,Monthly,149,3,0,,23,29,53,2,14
C01332,SMB,Healthcare,APAC,2022-03-06,Basic,Annual,29,15,0,,12,17,76,0,20
C01333,SMB,Tech,US,2022-10-02,Basic,Monthly,29,30,0,,23,27,59,1,12
C01334,SMB,Healthcare,US,2022-08-30,Basic,Monthly,29,19,0,,24,31,55,0,11
C01335,SMB,Marketing,APAC,2022-06-05,Basic,Monthly,29,33,0,,12,24,51,1,23
C01336,SMB,Marketing,US,2023-06-26,Basic,Monthly,29,34,0,,10,31,68,1,15
C01337,Enterprise,Tech,US,2022-10-29,Enterprise,Monthly,149,17,0,,14,21,87,0,10
C01338,Mid-Market,Finance,US,2022-03-17,Pro,Annual,79,31,0,,17,28,58,2,11
C01339,SMB,Healthcare,EU,2022-04-09,Basic,Monthly,29,29,0,,23,32,63,0,18
C01340,Mid-Market,Marketing,APAC,2023-04-04,Pro,Monthly,79,13,0,,15,27,65,0,23
C01341,SMB,Retail,US,2023-02-22,Basic,Monthly,29,3,0,,19,28,80,0,11
C01342,Enterprise,Marketing,US,2022-06-02,Enterprise,Monthly,149,22,0,,24,28,43,1,5
C01343,SMB,Healthcare,US,2022-05-04,Basic,Monthly,29,21,0,,23,33,41,0,16
C01344,Mid-Market,Tech,US,2022-03-30,Pro,Annual,79,35,0,,20,23,74,1,11
C01345,Enterprise,Retail,US,2023-05-03,Enterprise,Monthly,149,1,0,,19,27,87,0,12
C01346,SMB,Retail,US,2022-08-18,Basic,Monthly,29,9,0,,19,22,42,0,22
C01347,SMB,Tech,US,2022-06-07,Basic,Monthly,29,27,0,,13,31,70,2,23
C01348,SMB,Marketing,APAC,2022-04-06,Basic,Monthly,29,26,0,,21,32,41,0,19
C01349,Mid-Market,Retail,EU,2023-03-18,Pro,Monthly,79,18,0,,19,29,80,0,5
C01350,Mid-Market,Finance,EU,2022-03-05,Pro,Monthly,79,10,0,,21,31,52,1,5
C01351,SMB,Tech,APAC,2023-08-11,Basic,Monthly,29,10,0,,17,21,80,1,15
C01352,Enterprise,Healthcare,US,2022-09-07,Enterprise,Monthly,149,34,0,,16,20,83,2,4
C01353,Enterprise,Marketing,US,2023-03-29,Enterprise,Monthly,149,6,1,2023-09-25 00:00:00,2,9,14,4,64
C01354,Mid-Market,Retail,US,2022-03-07,Pro,Monthly,79,27,0,,19,27,83,1,18
C01355,Mid-Market,Marketing,US,2023-08-24,Pro,Annual,79,8,0,,15,28,72,0,11
C01356,Mid-Market,Tech,US,2022-10-25,Pro,Monthly,79,6,1,2023-04-23 00:00:00,6,6,23,4,49
C01357,SMB,Healthcare,US,2023-05-06,Basic,Monthly,29,15,1,2024-07-29 00:00:00,7,11,20,6,56
C01358,SMB,Finance,US,2022-08-27,Basic,Annual,29,24,0,,11,26,55,0,5
C01359,SMB,Finance,EU,2023-05-23,Basic,Monthly,29,10,0,,22,18,57,1,5
C01360,Enterprise,Finance,EU,2023-08-13,Enterprise,Monthly,149,1,0,,24,28,58,1,22
C01361,Enterprise,Retail,EU,2022-10-24,Enterprise,Monthly,149,9,1,2023-07-21 00:00:00,2,8,15,4,63
C01362,SMB,Finance,US,2022-09-04,Basic,Monthly,29,4,0,,23,16,73,1,10
C01363,SMB,Marketing,APAC,2022-04-01,Basic,Annual,29,21,1,2023-12-22 00:00:00,2,11,11,5,64
C01364,SMB,Healthcare,US,2023-07-17,Basic,Annual,29,10,0,,16,18,75,2,22
C01365,SMB,Retail,US,2022-03-30,Basic,Monthly,29,30,1,2024-09-15 00:00:00,3,7,24,7,45
C01366,SMB,Marketing,US,2023-01-06,Basic,Annual,29,30,0,,13,19,87,2,4
C01367,Enterprise,Finance,US,2023-10-19,Enterprise,Annual,149,33,0,,18,19,71,0,22
C01368,SMB,Marketing,US,2023-04-07,Basic,Monthly,29,26,0,,16,21,56,1,10
C01369,SMB,Healthcare,APAC,2022-09-29,Basic,Monthly,29,27,1,2024-12-17 00:00:00,5,7,21,5,63
C01370,SMB,Healthcare,US,2023-11-23,Basic,Monthly,29,34,0,,23,32,41,0,23
C01371,Enterprise,Tech,US,2023-04-20,Enterprise,Monthly,149,3,0,,23,15,80,1,9
C01372,SMB,Healthcare,US,2023-06-06,Basic,Annual,29,1,1,2023-07-06 00:00:00,2,10,26,5,56
C01373,SMB,Retail,EU,2023-03-26,Basic,Monthly,29,16,1,2024-07-18 00:00:00,4,7,27,7,35
C01374,SMB,Healthcare,APAC,2023-11-20,Basic,Monthly,29,22,0,,16,22,65,2,11
C01375,SMB,Finance,US,2023-03-08,Basic,Annual,29,4,0,,24,30,49,2,8
C01376,Mid-Market,Retail,US,2022-01-15,Pro,Monthly,79,34,0,,23,16,83,2,5
C01377,Mid-Market,Healthcare,US,2022-06-14,Pro,Monthly,79,9,0,,17,30,62,2,14
C01378,SMB,Retail,US,2022-08-22,Basic,Monthly,29,34,1,2025-06-07 00:00:00,2,9,14,7,37
C01379,Enterprise,Tech,US,2023-05-13,Enterprise,Annual,149,26,0,,22,28,48,2,5
C01380,Enterprise,Marketing,APAC,2022-09-26,Enterprise,Annual,149,23,0,,17,30,86,1,18
C01381,SMB,Healthcare,US,2023-07-13,Basic,Monthly,29,34,1,2026-04-28 00:00:00,7,10,26,7,54
C01382,SMB,Healthcare,US,2023-04-21,Basic,Annual,29,6,0,,24,16,54,2,12
C01383,SMB,Finance,US,2023-11-01,Basic,Monthly,29,1,1,2023-12-01 00:00:00,4,7,29,4,50
C01384,SMB,Marketing,US,2022-09-02,Basic,Monthly,29,21,0,,24,19,55,1,17
C01385,SMB,Tech,US,2022-06-28,Basic,Monthly,29,17,0,,22,18,50,2,18
C01386,SMB,Marketing,EU,2022-11-13,Basic,Monthly,29,13,0,,16,24,77,0,14
C01387,SMB,Marketing,US,2022-09-14,Basic,Monthly,29,31,0,,21,15,55,1,10
C01388,Mid-Market,Tech,US,2023-05-04,Pro,Monthly,79,25,0,,15,19,79,1,8
C01389,Mid-Market,Retail,EU,2022-01-04,Pro,Annual,79,3,0,,20,25,89,0,20
C01390,SMB,Healthcare,EU,2022-10-17,Basic,Annual,29,24,0,,11,28,87,2,4
C01391,Mid-Market,Tech,US,2022-08-29,Pro,Monthly,79,25,0,,11,30,54,0,21
C01392,SMB,Marketing,APAC,2023-06-21,Basic,Monthly,29,15,0,,18,28,68,0,19
C01393,SMB,Marketing,US,2023-11-19,Basic,Monthly,29,16,0,,18,30,70,1,7
C01394,SMB,Retail,APAC,2023-02-18,Basic,Monthly,29,29,0,,14,29,41,2,17
C01395,SMB,Healthcare,US,2022-09-11,Basic,Annual,29,23,0,,10,28,88,0,13
C01396,SMB,Finance,APAC,2023-08-23,Basic,Annual,29,12,0,,10,32,71,2,22
C01397,Mid-Market,Retail,EU,2023-04-14,Pro,Monthly,79,7,0,,20,24,60,2,12
C01398,Enterprise,Tech,US,2023-06-30,Enterprise,Monthly,149,27,0,,14,24,79,0,8
C01399,SMB,Finance,EU,2023-11-30,Basic,Monthly,29,15,0,,15,20,82,0,23
C01400,SMB,Marketing,US,2022-08-02,Basic,Monthly,29,6,0,,16,22,44,1,19
C01401,Mid-Market,Tech,US,2022-03-19,Pro,Monthly,79,29,0,,20,30,75,1,19
C01402,Mid-Market,Finance,US,2023-07-13,Pro,Monthly,79,29,0,,14,22,42,1,22
C01403,Enterprise,Finance,EU,2023-08-26,Enterprise,Monthly,149,35,0,,15,18,56,1,19
C01404,SMB,Finance,US,2022-05-23,Basic,Monthly,29,10,0,,14,30,70,0,15
C01405,Mid-Market,Marketing,EU,2022-01-25,Pro,Monthly,79,34,0,,20,18,55,0,21
C01406,Mid-Market,Retail,US,2023-01-30,Pro,Monthly,79,30,0,,23,27,71,2,11
C01407,SMB,Healthcare,APAC,2022-08-23,Basic,Annual,29,27,0,,14,22,72,1,12
C01408,Mid-Market,Tech,EU,2022-02-11,Pro,Monthly,79,11,0,,18,22,51,0,13
C01409,Enterprise,Finance,EU,2023-08-04,Enterprise,Monthly,149,35,0,,11,18,57,0,22
C01410,SMB,Tech,US,2023-08-13,Basic,Monthly,29,10,0,,14,30,47,2,5
C01411,Mid-Market,Finance,APAC,2023-01-27,Pro,Monthly,79,13,1,2024-02-21 00:00:00,5,10,28,6,26
C01412,SMB,Retail,EU,2022-12-11,Basic,Monthly,29,12,0,,19,17,66,1,11
C01413,Mid-Market,Retail,US,2023-04-28,Pro,Annual,79,1,0,,18,24,86,0,17
C01414,SMB,Marketing,US,2023-03-06,Basic,Monthly,29,5,0,,12,20,67,1,13
C01415,Mid-Market,Tech,US,2022-06-10,Pro,Monthly,79,5,0,,19,30,40,1,12
C01416,SMB,Finance,US,2022-04-11,Basic,Monthly,29,29,0,,15,23,42,2,7
C01417,SMB,Healthcare,EU,2023-02-25,Basic,Monthly,29,8,1,2023-10-23 00:00:00,6,5,10,7,69
C01418,SMB,Tech,US,2023-07-16,Basic,Annual,29,19,0,,17,27,89,2,12
C01419,SMB,Tech,US,2023-11-11,Basic,Monthly,29,2,0,,17,32,56,2,23
C01420,SMB,Finance,US,2023-10-20,Basic,Monthly,29,1,0,,24,33,69,1,13
C01421,SMB,Retail,EU,2023-02-05,Basic,Monthly,29,5,0,,17,31,89,2,19
C01422,SMB,Finance,US,2023-02-01,Basic,Annual,29,1,0,,11,28,52,1,7
C01423,SMB,Marketing,EU,2023-01-25,Basic,Monthly,29,3,0,,12,28,60,2,7
C01424,SMB,Tech,US,2022-02-14,Basic,Monthly,29,11,0,,11,15,82,2,19
C01425,SMB,Healthcare,EU,2023-02-28,Basic,Monthly,29,25,1,2025-03-19 00:00:00,6,9,13,3,45
C01426,SMB,Tech,US,2022-12-02,Basic,Monthly,29,24,0,,15,18,57,1,8
C01427,SMB,Finance,US,2023-08-18,Basic,Monthly,29,15,1,2024-11-10 00:00:00,2,11,28,3,47
C01428,SMB,Healthcare,US,2022-03-14,Basic,Annual,29,34,0,,12,31,60,1,22
C01429,SMB,Tech,US,2022-02-12,Basic,Monthly,29,5,1,2022-07-12 00:00:00,5,8,15,5,32
C01430,Enterprise,Retail,US,2023-03-16,Enterprise,Monthly,149,4,0,,15,24,69,2,10
C01431,Mid-Market,Healthcare,US,2023-07-15,Pro,Monthly,79,26,0,,20,17,82,2,15
C01432,SMB,Tech,EU,2022-10-28,Basic,Monthly,29,31,0,,23,28,51,1,7
C01433,SMB,Finance,APAC,2023-10-21,Basic,Monthly,29,3,1,2024-01-19 00:00:00,2,7,26,7,58
C01434,Mid-Market,Tech,EU,2023-06-30,Pro,Monthly,79,22,1,2025-04-20 00:00:00,4,9,18,5,60
C01435,Enterprise,Tech,APAC,2023-05-27,Enterprise,Monthly,149,7,0,,21,30,45,0,6
C01436,SMB,Healthcare,US,2023-06-15,Basic,Monthly,29,10,0,,19,17,64,0,15
C01437,Mid-Market,Healthcare,US,2022-09-09,Pro,Monthly,79,25,0,,16,30,50,1,7
C01438,Mid-Market,Finance,US,2022-01-07,Pro,Monthly,79,17,0,,18,27,51,2,4
C01439,SMB,Finance,US,2022-10-26,Basic,Annual,29,17,0,,12,21,40,0,16
C01440,SMB,Marketing,EU,2023-05-25,Basic,Monthly,29,13,0,,21,17,62,1,18
C01441,SMB,Marketing,US,2022-03-06,Basic,Monthly,29,27,0,,18,32,55,1,18
C01442,SMB,Finance,US,2022-07-21,Basic,Annual,29,31,1,2025-02-05 00:00:00,6,5,25,4,53
C01443,Mid-Market,Finance,EU,2023-06-15,Pro,Monthly,79,26,1,2025-08-03 00:00:00,6,9,29,7,57
C01444,SMB,Finance,APAC,2023-10-19,Basic,Monthly,29,24,1,2025-10-08 00:00:00,3,7,27,7,67
C01445,SMB,Tech,APAC,2023-03-27,Basic,Annual,29,33,1,2025-12-11 00:00:00,3,11,23,6,71
C01446,Mid-Market,Tech,EU,2022-01-10,Pro,Monthly,79,34,0,,22,18,55,2,21
C01447,SMB,Finance,US,2022-09-05,Basic,Monthly,29,5,0,,21,33,48,2,20
C01448,Mid-Market,Healthcare,APAC,2022-02-16,Pro,Monthly,79,32,0,,24,19,71,2,8
C01449,SMB,Marketing,APAC,2022-03-07,Basic,Annual,29,20,0,,15,31,58,2,11
C01450,SMB,Marketing,APAC,2023-01-26,Basic,Annual,29,30,0,,15,22,59,2,10
C01451,Mid-Market,Retail,US,2023-02-12,Pro,Monthly,79,4,0,,10,15,56,1,9
C01452,SMB,Finance,US,2022-07-29,Basic,Monthly,29,28,0,,24,26,80,0,19
C01453,SMB,Tech,US,2022-08-17,Basic,Annual,29,10,0,,18,28,54,0,13
C01454,SMB,Retail,US,2022-03-02,Basic,Monthly,29,12,1,2023-02-25 00:00:00,3,10,16,6,62
C01455,Enterprise,Tech,US,2023-11-19,Enterprise,Monthly,149,25,0,,12,27,75,2,13
C01456,SMB,Retail,APAC,2023-04-19,Basic,Monthly,29,19,0,,10,15,45,2,18
C01457,SMB,Retail,US,2022-05-13,Basic,Monthly,29,18,0,,15,22,73,0,10
C01458,Enterprise,Marketing,APAC,2022-05-13,Enterprise,Monthly,149,22,0,,12,17,63,1,9
C01459,SMB,Finance,US,2022-11-02,Basic,Annual,29,15,0,,14,31,73,1,18
C01460,SMB,Finance,APAC,2022-10-24,Basic,Monthly,29,33,1,2025-07-10 00:00:00,6,9,23,6,71
C01461,SMB,Marketing,US,2023-01-28,Basic,Monthly,29,25,0,,23,18,87,2,21
C01462,Enterprise,Tech,US,2022-01-08,Enterprise,Annual,149,7,0,,12,31,50,2,12
C01463,Mid-Market,Tech,US,2023-11-23,Pro,Monthly,79,28,0,,12,22,44,0,8
C01464,SMB,Healthcare,US,2022-06-30,Basic,Monthly,29,3,0,,15,25,50,0,23
C01465,SMB,Tech,US,2023-03-24,Basic,Annual,29,13,0,,18,27,76,1,12
C01466,Enterprise,Marketing,US,2023-09-05,Enterprise,Monthly,149,6,0,,12,18,71,0,5
C01467,Mid-Market,Healthcare,US,2023-03-10,Pro,Monthly,79,23,0,,18,24,70,2,12
C01468,SMB,Marketing,US,2023-08-06,Basic,Monthly,29,25,0,,23,30,87,0,9
C01469,SMB,Tech,US,2023-02-06,Basic,Monthly,29,22,1,2024-11-27 00:00:00,4,11,27,7,45
C01470,Enterprise,Finance,APAC,2022-05-14,Enterprise,Monthly,149,4,0,,17,24,67,2,6
C01471,Mid-Market,Healthcare,APAC,2022-11-17,Pro,Monthly,79,30,1,2025-05-05 00:00:00,2,8,25,3,54
C01472,SMB,Marketing,APAC,2022-04-08,Basic,Annual,29,27,0,,22,22,55,1,6
C01473,SMB,Retail,APAC,2022-11-13,Basic,Monthly,29,8,1,2023-07-11 00:00:00,2,7,17,7,64
C01474,Enterprise,Healthcare,EU,2023-10-15,Enterprise,Monthly,149,12,0,,16,32,85,2,17
C01475,Mid-Market,Retail,EU,2022-10-17,Pro,Monthly,79,22,0,,17,19,46,1,16
C01476,Mid-Market,Retail,US,2022-05-30,Pro,Monthly,79,14,0,,13,26,54,1,12
C01477,Mid-Market,Healthcare,US,2023-09-23,Pro,Monthly,79,10,1,2024-07-19 00:00:00,2,8,15,5,54
C01478,SMB,Marketing,APAC,2023-03-25,Basic,Monthly,29,16,1,2024-07-17 00:00:00,3,8,13,3,62
C01479,SMB,Finance,US,2022-03-16,Basic,Monthly,29,14,0,,16,25,61,2,5
C01480,Enterprise,Finance,US,2022-05-13,Enterprise,Monthly,149,7,0,,23,22,51,1,17
C01481,SMB,Retail,EU,2022-03-03,Basic,Monthly,29,11,1,2023-01-27 00:00:00,4,10,20,7,68
C01482,SMB,Retail,EU,2022-10-29,Basic,Monthly,29,17,0,,11,19,68,1,5
C01483,SMB,Retail,US,2022-06-29,Basic,Monthly,29,23,0,,23,32,73,0,12
C01484,Mid-Market,Retail,US,2022-04-29,Pro,Monthly,79,18,0,,22,30,60,1,13
C01485,SMB,Finance,US,2023-01-08,Basic,Annual,29,19,1,2024-07-31 00:00:00,4,5,26,6,38
C01486,SMB,Retail,EU,2023-01-12,Basic,Monthly,29,13,0,,18,34,61,0,22
C01487,SMB,Retail,EU,2023-08-30,Basic,Monthly,29,14,0,,24,21,67,1,17
C01488,Mid-Market,Marketing,US,2022-11-11,Pro,Annual,79,13,0,,12,19,72,0,11
C01489,SMB,Tech,APAC,2023-04-06,Basic,Monthly,29,5,1,2023-09-03 00:00:00,2,9,29,5,27
C01490,SMB,Tech,US,2023-06-19,Basic,Annual,29,31,0,,15,33,40,2,19
C01491,SMB,Retail,US,2022-09-20,Basic,Annual,29,22,0,,13,28,50,2,5
C01492,Enterprise,Retail,US,2022-01-28,Enterprise,Monthly,149,28,0,,18,26,55,0,20
C01493,SMB,Healthcare,US,2023-01-11,Basic,Monthly,29,9,0,,10,16,41,0,10
C01494,SMB,Retail,EU,2023-02-18,Basic,Monthly,29,3,1,2023-05-19 00:00:00,4,11,26,6,30
C01495,SMB,Marketing,EU,2023-07-27,Basic,Monthly,29,3,0,,24,30,82,0,22
C01496,Mid-Market,Retail,US,2023-06-18,Pro,Monthly,79,5,0,,23,21,80,2,20
C01497,SMB,Retail,US,2022-01-10,Basic,Annual,29,16,0,,16,33,62,0,10
C01498,Mid-Market,Finance,APAC,2023-06-16,Pro,Annual,79,12,1,2024-06-10 00:00:00,2,5,13,6,32
C01499,Enterprise,Marketing,APAC,2022-08-08,Enterprise,Annual,149,12,0,,24,23,53,0,15
C01500,Mid-Market,Finance,US,2023-01-31,Pro,Monthly,79,18,0,,17,20,51,0,7
C01501,SMB,Marketing,US,2023-02-21,Basic,Monthly,29,30,0,,23,34,65,2,10
C01502,Mid-Market,Retail,US,2023-04-13,Pro,Monthly,79,17,0,,22,27,83,1,18
C01503,SMB,Healthcare,US,2022-07-21,Basic,Monthly,29,30,1,2025-01-06 00:00:00,4,10,23,4,36
C01504,Mid-Market,Marketing,EU,2022-10-04,Pro,Monthly,79,16,0,,12,29,40,2,19
C01505,SMB,Tech,US,2023-01-17,Basic,Monthly,29,13,0,,23,18,62,0,9
C01506,Mid-Market,Retail,US,2023-04-05,Pro,Monthly,79,12,0,,24,33,67,0,8
C01507,Mid-Market,Finance,US,2023-03-03,Pro,Annual,79,20,0,,24,31,68,1,5
C01508,Mid-Market,Healthcare,US,2022-06-02,Pro,Annual,79,23,0,,15,25,43,0,18
C01509,SMB,Finance,EU,2022-03-13,Basic,Annual,29,1,0,,21,25,72,1,4
C01510,Mid-Market,Finance,EU,2023-04-03,Pro,Monthly,79,34,0,,21,27,55,0,7
C01511,SMB,Finance,EU,2022-03-08,Basic,Monthly,29,22,0,,14,31,72,2,22
C01512,Enterprise,Healthcare,US,2023-09-24,Enterprise,Annual,149,27,0,,10,15,80,1,18
C01513,SMB,Tech,APAC,2023-03-12,Basic,Annual,29,30,0,,19,25,44,0,8
C01514,Enterprise,Finance,EU,2022-03-15,Enterprise,Monthly,149,8,0,,16,15,80,2,22
C01515,SMB,Finance,EU,2022-11-13,Basic,Monthly,29,35,0,,16,16,40,2,23
C01516,Mid-Market,Healthcare,EU,2023-06-17,Pro,Monthly,79,35,0,,11,18,82,2,10
C01517,SMB,Tech,US,2022-12-24,Basic,Monthly,29,24,0,,21,32,63,1,16
C01518,Mid-Market,Tech,US,2023-04-26,Pro,Monthly,79,28,0,,21,30,85,2,13
C01519,SMB,Healthcare,US,2023-10-20,Basic,Monthly,29,25,0,,17,34,87,1,23
